sku_id;seller_id;category_main;category_sub;brand_id;price_segment;sku_launch_dt;base_price_rub;current_discount_share;rating_avg;reviews_cnt;is_active_catalog_flag;package_type;color_group;photo_cnt;description_len;has_video_flag;warehouse_package_weight_g
5000644;100017;Детские товары;питание;детские_товары_brand_028;low;2026-02-24;1150;0.248;4.68;8;1;bag;black;7;216;0;4134
5000645;100017;Детские товары;школа;детские_товары_brand_002;low;2026-01-26;1250;0.158;4.88;5;1;box;black;6;348;0;53
5000646;100017;Детские товары;питание;детские_товары_brand_085;mid;2026-03-31;1780;0.193;3.63;3;1;box;multicolor;4;491;0;1441
5000647;100017;Детские товары;игрушки;детские_товары_brand_117;ultra_low;2026-01-31;450;0.135;4.76;1;1;unknown;green;5;794;0;917
5000648;100017;Детские товары;школа;детские_товары_brand_103;low;2026-04-12;560;0.43;4.25;24;1;bag;beige;3;758;0;560
5000649;100017;Детские товары;школа;детские_товары_brand_036;ultra_low;2026-02-11;260;0.182;4.93;12;1;box;green;4;523;0;173
5000650;100017;Детские товары;уход;детские_товары_brand_041;mid;2026-01-26;2160;0.321;4.66;8;1;bag;multicolor;7;750;1;416
5000651;100017;Детские товары;уход;детские_товары_brand_042;high;2026-04-22;6290;0.436;4.77;1;1;blister;white;4;1006;0;275
5000652;100017;Детские товары;одежда детская;детские_товары_brand_075;ultra_low;2026-02-25;460;0.22;4.23;2;1;bag;green;3;741;0;286
5000653;100017;Детские товары;питание;детские_товары_brand_018;mid;2026-03-21;1720;0.166;4.55;1;1;tube;red;6;285;0;165
5000654;100017;Детские товары;уход;детские_товары_brand_060;low;2026-03-18;910;0.573;4.48;13;1;bag;green;4;927;1;219
5000655;100017;Детские товары;игрушки;детские_товары_brand_021;high;2026-02-12;4760;0.349;4.34;39;1;bag;blue;5;756;0;285
5000656;100017;Детские товары;игрушки;детские_товары_brand_105;mid;2026-02-13;2350;0.307;4.73;47;1;bag;red;6;807;0;245
5000657;100017;Детские товары;школа;детские_товары_brand_039;ultra_low;2026-02-18;490;0.573;4.98;44;1;bag;green;5;40;0;394
5000658;100017;Детские товары;питание;детские_товары_brand_084;mid;2026-01-22;1760;0.306;4.69;30;1;bag;beige;9;1292;1;1021
5000659;100017;Детские товары;игрушки;детские_товары_brand_005;mid;2026-03-30;2380;0.179;4.71;28;1;box;unknown;7;524;1;1707
5000660;100017;Детские товары;игрушки;детские_товары_brand_078;low;2026-04-11;860;0.109;4.79;77;1;unknown;beige;7;323;0;416
5000661;100017;Детские товары;игрушки;детские_товары_brand_119;mid;2026-02-17;1920;0.248;4.76;1;1;tube;red;7;402;0;409
5000662;100017;Детские товары;уход;детские_товары_brand_008;high;2026-01-29;6160;0.483;04.07;0;1;unknown;beige;6;799;0;592
5000663;100017;Детские товары;одежда детская;детские_товары_brand_016;low;2026-04-13;1500;0.212;4.51;5;1;box;black;7;386;0;199
5000664;100017;Детские товары;питание;детские_товары_brand_038;high;2026-02-24;6370;0.117;3.45;4;1;box;green;7;267;0;165
5000665;100017;Детские товары;питание;детские_товары_brand_097;high;2026-04-25;5540;0.347;04.08;8;1;box;green;4;391;0;2211
5000666;100017;Детские товары;школа;детские_товары_brand_101;mid;2026-04-03;3420;0.459;4.16;21;1;box;beige;7;310;1;807
5000667;100017;Детские товары;одежда детская;детские_товары_brand_040;ultra_low;2026-02-04;480;0.286;4.56;14;1;box;black;7;731;0;487
5000668;100017;Детские товары;питание;детские_товары_brand_094;ultra_low;2026-03-27;350;0.282;4.67;5;1;box;beige;15;446;0;181
5000669;100017;Детские товары;школа;детские_товары_brand_088;low;2026-02-07;540;0.68;04.08;9;1;bag;multicolor;6;561;0;300
5000670;100017;Детские товары;школа;детские_товары_brand_107;ultra_low;2026-02-11;290;0.114;4.55;2;1;box;white;6;725;0;143
5000671;100017;Детские товары;одежда детская;детские_товары_brand_084;ultra_low;2026-03-20;490;0.159;4.87;2;1;bag;white;7;843;0;226
5000672;100017;Детские товары;питание;детские_товары_brand_039;low;2026-02-07;1070;0.343;4.64;7;1;tube;unknown;5;991;0;761
5000673;100017;Детские товары;питание;детские_товары_brand_014;ultra_low;2026-04-10;280;0.297;4.61;5;1;unknown;red;3;817;0;682
5000674;100018;Одежда;брюки;одежда_brand_118;mid;2024-02-26;2400;0.173;4.45;14;1;bag;red;7;284;1;617
5000675;100018;Одежда;верхняя одежда;одежда_brand_031;low;2024-02-10;850;0.437;4.28;44;1;box;blue;7;669;1;477
5000676;100018;Одежда;белье;одежда_brand_010;mid;2024-09-17;1790;0.101;4.1;248;1;blister;blue;5;821;0;343
5000677;100018;Одежда;платья;одежда_brand_069;mid;2024-01-06;2400;0.152;4.27;5;1;unknown;white;7;1181;0;69
5000678;100018;Одежда;футболки;одежда_brand_021;mid;2024-01-04;1880;0.186;3.85;8;1;box;beige;8;438;0;424
5000679;100018;Одежда;футболки;одежда_brand_104;mid;2024-02-23;2660;0.224;4.15;16;1;box;red;5;738;0;253
5000680;100018;Одежда;верхняя одежда;одежда_brand_056;high;2024-01-18;5130;0.345;4.16;116;1;box;multicolor;4;561;1;315
5000681;100018;Одежда;джинсы;одежда_brand_099;mid;2024-01-06;1770;0.191;4.16;13;1;box;multicolor;7;269;0;913
5000682;100019;Одежда;верхняя одежда;одежда_brand_103;high;2025-07-28;4830;0.245;4.11;13;1;box;green;5;1129;0;518
5000683;100019;Одежда;белье;одежда_brand_072;low;2026-01-26;1260;0.623;3.54;29;1;tube;beige;7;909;0;260
5000684;100019;Одежда;футболки;одежда_brand_089;mid;2025-05-12;2560;0.16;4.15;6;1;tube;beige;8;810;0;626
5000685;100019;Одежда;джинсы;одежда_brand_095;low;2025-08-20;1120;0.083;4.22;7;1;box;beige;4;698;0;110
5000686;100019;Одежда;платья;одежда_brand_012;mid;2025-05-21;1620;0.134;4.15;12;1;unknown;white;8;573;0;857
5000687;100019;Одежда;белье;одежда_brand_096;mid;2026-04-08;1780;0.276;4.12;5;1;box;multicolor;10;881;0;129
5000688;100019;Одежда;брюки;одежда_brand_021;low;2025-11-05;1480;0.38;3.69;23;1;box;multicolor;7;1114;0;405
5000689;100019;Одежда;джинсы;одежда_brand_111;mid;2025-09-21;3790;0.17;3.9;92;1;bag;unknown;5;771;1;486
5000690;100019;Одежда;платья;одежда_brand_008;mid;2025-07-17;3210;0.121;4.41;29;1;box;red;9;858;0;177
5000691;100019;Одежда;футболки;одежда_brand_011;mid;2025-12-31;1850;0.394;4.26;97;1;box;unknown;8;663;0;644
5000692;100019;Одежда;белье;одежда_brand_020;high;2025-11-03;4950;0.125;04.02;57;1;bag;green;7;972;0;1154
5000693;100019;Одежда;верхняя одежда;одежда_brand_092;mid;2025-05-30;2380;0.268;4.24;16;1;blister;unknown;10;973;0;113
5000694;100020;Канцелярия;творчество;канцелярия_brand_054;ultra_low;2025-06-05;300;0.324;3.99;14;1;box;green;7;852;1;776
5000695;100020;Канцелярия;письмо;канцелярия_brand_081;low;2025-09-12;1370;0.355;3.5;14;1;unknown;multicolor;4;781;1;383
5000696;100020;Канцелярия;письмо;канцелярия_brand_005;low;2025-07-11;1100;0.132;4.0;10;0;unknown;unknown;9;946;0;273
5000697;100020;Канцелярия;органайзеры;канцелярия_brand_065;low;2025-08-08;510;0.405;3.99;15;1;bag;black;6;573;0;712
5000698;100020;Канцелярия;творчество;канцелярия_brand_054;ultra_low;2025-08-08;450;0.029;3.53;25;1;box;multicolor;5;726;1;1475
5000699;100020;Канцелярия;органайзеры;канцелярия_brand_056;ultra_low;2025-05-01;400;0.151;3.57;3;1;bag;black;5;603;0;402
5000700;100020;Канцелярия;органайзеры;канцелярия_brand_037;ultra_low;2025-11-19;380;0.28;3.5;3;1;box;multicolor;6;826;0;135
5000701;100020;Канцелярия;бумага;канцелярия_brand_032;ultra_low;2025-05-10;140;0.261;3.55;2;1;tube;unknown;5;803;0;450
5000702;100020;Канцелярия;органайзеры;канцелярия_brand_113;ultra_low;2025-06-10;410;0.154;3.97;6;1;unknown;black;7;518;0;879
5000703;100020;Канцелярия;органайзеры;канцелярия_brand_042;ultra_low;2025-05-17;240;0.22;4.24;15;1;box;multicolor;8;842;0;2860
5000704;100020;Канцелярия;бумага;канцелярия_brand_006;ultra_low;2026-01-06;240;0.134;3.41;1;1;box;unknown;4;792;0;957
5000705;100021;Дом;хранение;дом_brand_003;high;2024-08-07;7640;0.332;3.98;89;1;tube;multicolor;4;614;0;721
5000706;100021;Дом;декор;дом_brand_026;mid;2024-08-09;2490;0.279;3.96;27;1;box;blue;2;755;0;1081
5000707;100021;Дом;посуда;дом_brand_086;mid;2024-08-08;2350;0.194;4.29;15;1;box;multicolor;4;903;0;91
5000708;100021;Дом;хранение;дом_brand_118;low;2024-08-09;1320;0.098;4.4;14;1;box;multicolor;8;461;0;193
5000709;100021;Дом;текстиль;дом_brand_060;high;2024-08-11;6430;0.323;4.73;56;0;bag;red;6;803;0;364
5000710;100021;Дом;посуда;дом_brand_030;ultra_low;2024-12-22;400;0.302;4.99;32;1;blister;blue;9;770;0;351
5000711;100021;Дом;товары для кухни;дом_brand_021;low;2025-05-13;610;0.258;4.57;53;1;bag;blue;4;521;0;1268
5000712;100021;Дом;посуда;дом_brand_075;high;2024-09-05;4790;0.344;4.51;29;1;unknown;blue;11;420;0;566
5000713;100021;Дом;посуда;дом_brand_056;mid;2024-08-07;3810;0.38;4.35;55;1;unknown;multicolor;4;623;1;301
5000714;100021;Дом;текстиль;дом_brand_007;low;2024-09-18;1090;0.374;4.8;63;1;bag;multicolor;6;897;1;527
5000715;100021;Дом;посуда;дом_brand_028;low;2025-01-14;580;0.207;04.01;6;1;box;red;6;511;1;713
5000716;100021;Дом;текстиль;дом_brand_050;low;2024-08-05;670;0.159;3.96;13;1;unknown;red;6;1264;1;198
5000717;100021;Дом;хранение;дом_brand_038;mid;2025-09-07;1620;0.214;4.31;7;1;unknown;red;6;1060;0;74
5000718;100021;Дом;товары для кухни;дом_brand_118;mid;2024-11-02;3630;0.129;04.04;12;1;box;multicolor;5;595;0;832
5000719;100021;Дом;хранение;дом_brand_031;low;2024-08-05;640;0.232;4.73;25;1;box;red;5;650;0;251
5000720;100021;Дом;текстиль;дом_brand_027;high;2025-05-11;5600;0.579;04.08;23;1;bag;red;8;694;0;1236
5000721;100021;Дом;посуда;дом_brand_038;mid;2025-03-30;2370;0.177;4.33;28;0;box;white;5;938;0;2441
5000722;100021;Дом;текстиль;дом_brand_114;mid;2024-08-15;3060;0.336;4.71;68;1;box;red;4;493;0;395
5000723;100021;Дом;декор;дом_brand_060;high;2024-07-24;4660;0.467;4.19;9;1;bag;multicolor;6;1021;1;201
5000724;100021;Дом;хранение;дом_brand_054;low;2025-04-21;1440;0.16;4.59;143;1;tube;blue;3;662;1;272
5000725;100021;Дом;товары для кухни;дом_brand_049;low;2024-10-02;1210;0.132;3.91;29;1;box;black;4;272;0;545
5000726;100021;Дом;посуда;дом_brand_023;low;2024-07-25;580;0.279;3.93;37;1;bag;blue;11;764;1;1056
5000727;100021;Дом;декор;дом_brand_103;mid;2024-09-16;3630;0.312;4.19;173;1;unknown;blue;1;429;1;699
5000728;100021;Дом;декор;дом_brand_109;low;2025-07-19;690;0.408;4.59;57;1;blister;unknown;8;637;0;207
5000729;100021;Дом;хранение;дом_brand_023;high;2024-07-31;7450;0.187;3.77;10;1;blister;multicolor;6;570;1;550
5000730;100021;Дом;декор;дом_brand_017;ultra_low;2025-03-01;400;0.278;4.62;143;1;box;red;3;705;1;1734
5000731;100021;Дом;товары для кухни;дом_brand_045;low;2024-08-05;630;0.569;04.02;79;1;box;multicolor;8;528;0;282
5000732;100021;Дом;декор;дом_brand_064;low;2024-09-03;1280;0.024;4.46;27;1;box;multicolor;7;827;1;1096
5000733;100021;Дом;декор;дом_brand_110;low;2025-01-12;660;0.475;04.08;23;1;unknown;unknown;5;944;0;246
5000734;100021;Дом;посуда;дом_brand_004;mid;2024-11-04;3480;0.453;4.26;74;1;bag;beige;4;738;0;384
5000735;100021;Дом;текстиль;дом_brand_023;ultra_low;2024-12-14;480;0.202;4.9;19;1;blister;red;7;551;1;159
5000736;100021;Дом;текстиль;дом_brand_090;high;2025-05-06;4870;0.122;4.58;26;1;box;red;5;736;0;243
5000737;100021;Дом;декор;дом_brand_118;ultra_low;2025-03-20;440;0.271;4.56;33;1;bag;black;6;711;0;3817
5000738;100021;Дом;декор;дом_brand_002;high;2024-10-24;7010;0.265;4.53;67;1;box;red;10;791;1;236
5000739;100021;Дом;текстиль;дом_brand_031;high;2024-10-18;7890;0.375;4.67;131;1;unknown;beige;4;204;0;866
5000740;100021;Дом;посуда;дом_brand_075;low;2025-06-20;1000;0.599;04.02;15;1;bag;white;4;862;0;335
5000741;100021;Дом;товары для кухни;дом_brand_023;mid;2025-01-05;3800;0.024;4.42;18;1;box;red;6;974;1;1481
5000742;100021;Дом;посуда;дом_brand_100;mid;2024-07-23;1730;0.066;4.37;13;1;blister;green;5;788;0;728
5000743;100021;Дом;товары для кухни;дом_brand_053;high;2024-11-16;6220;0.172;4.51;41;1;unknown;unknown;4;261;1;25
5000744;100021;Дом;декор;дом_brand_071;high;2024-09-03;6560;0.144;4.64;15;1;tube;blue;7;951;1;830
5000745;100021;Дом;товары для кухни;дом_brand_095;high;2024-08-13;5790;0.216;4.52;52;1;box;blue;9;610;1;151
5000746;100021;Дом;хранение;дом_brand_033;mid;2024-12-14;3090;0.353;04.07;16;1;bag;beige;5;856;0;158
5000747;100021;Дом;текстиль;дом_brand_002;low;2024-07-24;820;0.19;4.46;57;1;tube;beige;6;549;1;496
5000748;100021;Дом;хранение;дом_brand_046;mid;2024-07-20;2060;0.563;4.52;31;1;box;green;4;884;1;1570
5000749;100021;Дом;декор;дом_brand_077;low;2024-07-31;1470;0.312;4.39;61;1;unknown;blue;7;602;0;288
5000750;100021;Дом;текстиль;дом_brand_018;mid;2024-08-11;3170;0.297;04.02;47;1;bag;multicolor;6;739;0;209
5000751;100021;Дом;хранение;дом_brand_039;mid;2025-11-30;3970;0.048;4.14;18;1;box;beige;6;597;1;372
5000752;100021;Дом;декор;дом_brand_010;ultra_low;2024-12-04;420;0.206;4.39;26;1;blister;white;5;555;0;1038
5000753;100021;Дом;текстиль;дом_brand_040;ultra_low;2024-09-10;380;0.278;4.18;64;1;unknown;black;5;410;0;414
5000754;100021;Дом;хранение;дом_brand_034;mid;2024-10-28;2120;0.173;4.56;72;1;tube;blue;4;135;0;762
5000755;100021;Дом;посуда;дом_brand_053;mid;2024-10-09;2120;0.213;4.0;41;1;unknown;blue;3;419;0;107
5000756;100021;Дом;текстиль;дом_brand_115;high;2025-05-10;4960;0.184;4.79;97;1;box;red;9;263;1;382
5000757;100021;Дом;товары для кухни;дом_brand_065;mid;2024-08-14;1610;0.316;4.7;98;1;unknown;green;4;40;1;896
5000758;100021;Дом;посуда;дом_brand_059;ultra_low;2025-08-02;350;0.32;04.03;25;1;box;beige;7;370;0;791
5000759;100021;Дом;хранение;дом_brand_075;mid;2024-10-23;4000;0.019;4.47;100;1;box;black;4;1120;1;184
5000760;100021;Дом;декор;дом_brand_050;mid;2024-10-22;3570;0.054;4.15;26;1;box;blue;5;942;1;303
5000761;100021;Дом;товары для кухни;дом_brand_007;low;2024-08-11;630;0.332;4.27;10;1;tube;white;4;743;1;513
5000762;100021;Дом;текстиль;дом_brand_080;low;2025-03-31;760;0.263;4.71;83;1;box;green;11;618;0;104
5000763;100021;Дом;товары для кухни;дом_brand_114;mid;2024-11-10;3760;0.231;4.89;88;1;bag;red;5;672;0;1369
5000764;100021;Дом;товары для кухни;дом_brand_010;high;2024-08-12;5930;0.258;4.89;459;1;box;red;7;890;0;555
5000765;100021;Дом;хранение;дом_brand_029;mid;2024-07-27;1590;0.258;04.04;33;0;bag;black;3;823;0;185
5000766;100021;Дом;текстиль;дом_brand_091;ultra_low;2024-08-04;310;0.461;3.74;18;1;tube;blue;5;712;0;1313
5000767;100021;Дом;текстиль;дом_brand_042;low;2024-08-25;710;0.172;04.09;101;1;blister;blue;6;327;0;1168
5000768;100021;Дом;хранение;дом_brand_007;mid;2024-11-18;3540;0.047;4.51;292;1;box;unknown;6;931;0;220
5000769;100021;Дом;декор;дом_brand_043;high;2024-10-17;4930;0.278;4.56;57;1;bag;red;10;822;0;327
5000770;100021;Дом;товары для кухни;дом_brand_014;high;2024-12-16;6120;0.493;4.5;16;1;bag;green;10;867;1;2052
5000771;100021;Дом;посуда;дом_brand_061;ultra_low;2025-09-30;480;0.343;3.85;30;1;blister;beige;7;347;0;538
5000772;100021;Дом;товары для кухни;дом_brand_043;low;2024-12-07;1390;0.277;4.7;47;1;box;black;4;498;1;354
5000773;100021;Дом;декор;дом_brand_065;low;2025-04-29;560;0.503;4.94;26;1;box;white;5;40;0;928
5000774;100021;Дом;товары для кухни;дом_brand_010;low;2024-08-25;720;0.418;4.69;51;1;unknown;beige;5;1231;1;871
5000775;100021;Дом;декор;дом_brand_019;low;2024-09-04;640;0.044;4.41;19;0;bag;green;7;654;0;333
5000776;100021;Дом;текстиль;дом_brand_102;low;2024-10-19;1010;0.274;4.67;147;1;unknown;white;9;997;1;541
5000777;100021;Дом;посуда;дом_brand_071;mid;2025-01-16;2420;0.103;4.7;4;1;box;green;5;886;0;107
5000778;100021;Дом;хранение;дом_brand_057;ultra_low;2024-08-07;470;0.293;3.71;26;1;tube;white;6;729;0;2064
5000779;100021;Дом;посуда;дом_brand_042;mid;2024-12-19;2050;0.338;3.86;71;1;unknown;beige;5;658;0;1172
5000780;100021;Дом;текстиль;дом_brand_014;low;2024-12-09;1270;0.183;4.17;66;1;box;white;11;1113;0;1765
5000781;100021;Дом;товары для кухни;дом_brand_010;high;2024-08-15;6150;0.531;4.95;48;1;box;red;6;663;0;502
5000782;100021;Дом;посуда;дом_brand_088;low;2024-08-27;870;0.068;4.32;24;0;box;blue;6;955;1;138
5000783;100021;Дом;хранение;дом_brand_001;mid;2025-03-01;2330;0.051;04.04;19;1;bag;unknown;13;829;1;1625
5000784;100021;Дом;товары для кухни;дом_brand_030;ultra_low;2024-08-11;450;0.221;3.84;68;1;unknown;black;4;547;1;928
5000785;100021;Дом;хранение;дом_brand_057;low;2024-08-08;610;0.121;4.21;32;1;blister;beige;8;488;0;93
5000786;100021;Дом;посуда;дом_brand_088;mid;2024-07-27;3150;0.21;3.96;19;1;blister;beige;6;956;1;472
5000787;100021;Дом;текстиль;дом_brand_021;low;2024-10-16;830;0.044;4.5;12;1;bag;red;5;288;0;619
5000788;100021;Дом;посуда;дом_brand_106;high;2024-08-19;4450;0.096;4.26;15;1;bag;blue;7;889;1;154
5000789;100021;Дом;посуда;дом_brand_039;low;2025-01-11;1410;0.052;4.16;39;1;box;red;12;1119;0;1086
5000790;100021;Дом;посуда;дом_brand_053;low;2025-07-17;740;0.287;4.64;199;1;bag;beige;3;538;0;327
5000791;100021;Дом;посуда;дом_brand_057;low;2024-08-26;1290;0.36;4.55;75;1;bag;beige;4;561;0;128
5000792;100021;Дом;декор;дом_brand_070;low;2024-12-19;910;0.341;4.65;37;1;box;beige;7;1030;1;251
5000793;100021;Дом;посуда;дом_brand_049;high;2024-09-19;5910;0.339;4.0;96;0;bag;blue;8;617;0;595
5000794;100021;Дом;хранение;дом_brand_019;mid;2024-11-29;2660;0.075;4.69;50;1;box;blue;7;241;1;859
5000795;100021;Дом;посуда;дом_brand_021;low;2024-09-05;750;0.238;4.55;29;1;unknown;unknown;11;734;0;689
5000796;100021;Дом;текстиль;дом_brand_003;high;2024-11-30;6270;0.12;3.96;9;1;box;white;9;458;0;137
5000797;100021;Дом;товары для кухни;дом_brand_067;ultra_low;2025-04-08;460;0.071;3.98;86;1;bag;green;6;394;0;1779
5000798;100021;Дом;декор;дом_brand_117;mid;2025-01-16;2310;0.064;5.0;73;1;blister;multicolor;2;675;0;783
5000799;100021;Дом;товары для кухни;дом_brand_080;mid;2024-08-14;2490;0.166;4.69;175;1;bag;black;6;805;0;902
5000800;100021;Дом;текстиль;дом_brand_099;mid;2024-11-11;1560;0.242;4.67;42;1;bag;red;10;808;1;372
5000801;100021;Дом;товары для кухни;дом_brand_071;ultra_low;2025-03-09;310;0.208;4.2;19;1;bag;red;7;480;0;954
5000802;100021;Дом;товары для кухни;дом_brand_042;ultra_low;2024-10-08;400;0.168;3.42;18;1;unknown;black;4;492;0;2442
5000803;100021;Дом;текстиль;дом_brand_009;mid;2025-08-11;1920;0.399;4.17;53;1;box;red;9;1079;0;1056
5000804;100021;Дом;товары для кухни;дом_brand_026;low;2024-08-27;970;0.27;4.52;116;1;box;multicolor;5;562;0;1702
5000805;100021;Дом;декор;дом_brand_115;ultra_low;2024-09-13;480;0.271;4.16;14;1;bag;green;4;416;0;347
5000806;100021;Дом;хранение;дом_brand_069;ultra_low;2024-12-12;350;0.088;4.44;122;1;tube;multicolor;7;1140;0;780
5000807;100021;Дом;текстиль;дом_brand_039;low;2024-11-27;1050;0.122;4.8;154;1;box;unknown;3;572;0;2018
5000808;100021;Дом;декор;дом_brand_106;mid;2024-11-09;1650;0.228;4.37;9;1;bag;black;3;517;0;426
5000809;100021;Дом;посуда;дом_brand_091;low;2024-12-11;630;0.395;4.47;119;1;box;green;6;646;0;256
5000810;100021;Дом;хранение;дом_brand_108;low;2024-10-19;670;0.12;4.67;68;1;box;multicolor;9;1220;1;276
5000811;100021;Дом;посуда;дом_brand_114;high;2024-08-03;6240;0.513;4.25;25;1;unknown;red;8;1089;0;205
5000812;100021;Дом;посуда;дом_brand_055;ultra_low;2024-10-31;390;0.568;4.7;6;1;unknown;unknown;5;718;0;483
5000813;100021;Дом;товары для кухни;дом_brand_011;low;2024-10-06;1280;0.122;3.83;3;0;bag;green;5;336;0;1113
5000814;100021;Дом;текстиль;дом_brand_112;high;2025-08-23;4720;0.157;04.08;4;1;box;blue;9;915;0;581
5000815;100021;Дом;хранение;дом_brand_081;low;2025-07-19;1180;0.058;4.86;63;1;box;multicolor;2;650;0;416
5000816;100021;Дом;текстиль;дом_brand_020;mid;2024-08-17;3990;0.083;4.14;28;1;tube;white;10;535;0;406
5000817;100021;Дом;посуда;дом_brand_047;low;2024-09-27;670;0.231;3.96;77;1;tube;black;7;596;1;148
5000818;100021;Дом;хранение;дом_brand_067;high;2025-02-18;5780;0.335;4.3;42;1;bag;red;5;1019;0;1599
5000819;100021;Дом;текстиль;дом_brand_053;mid;2025-06-11;2650;0.181;04.08;56;1;bag;white;4;621;0;103
5000820;100021;Дом;текстиль;дом_brand_068;low;2024-12-14;1070;0.289;3.81;10;1;box;white;7;850;0;163
5000821;100021;Дом;посуда;дом_brand_117;mid;2024-12-01;2550;0.404;4.4;70;1;box;green;7;360;0;159
5000822;100021;Дом;посуда;дом_brand_049;ultra_low;2025-01-08;400;0.188;4.63;4;1;box;black;3;853;1;395
5000823;100021;Дом;хранение;дом_brand_050;mid;2024-08-24;2790;0.178;4.62;80;1;bag;red;4;396;1;713
5000824;100021;Дом;декор;дом_brand_014;high;2024-08-01;5070;0.364;4.72;275;1;box;white;3;853;0;902
5000825;100021;Дом;товары для кухни;дом_brand_058;high;2024-09-19;5340;0.208;4.23;103;1;tube;black;9;603;0;322
5000826;100021;Дом;декор;дом_brand_058;ultra_low;2025-08-14;390;0.123;3.87;20;1;box;red;4;311;1;1013
5000827;100021;Дом;посуда;дом_brand_112;mid;2024-11-02;2680;0.279;4.24;19;1;box;green;1;602;0;175
5000828;100021;Дом;посуда;дом_brand_010;mid;2024-12-06;3170;0.357;4.17;33;1;tube;white;5;885;1;592
5000829;100021;Дом;посуда;дом_brand_057;high;2024-11-11;4280;0.112;4.44;47;1;box;unknown;5;617;0;772
5000830;100021;Дом;текстиль;дом_brand_105;high;2024-11-10;6620;0.411;4.71;23;1;bag;red;6;674;0;1808
5000831;100021;Дом;текстиль;дом_brand_007;mid;2024-10-23;3950;0.326;04.07;58;1;unknown;multicolor;2;659;0;280
5000832;100021;Дом;товары для кухни;дом_brand_101;mid;2025-01-10;2560;0.276;4.47;294;1;box;multicolor;6;527;0;263
5000833;100021;Дом;декор;дом_brand_025;mid;2024-08-01;2960;0.462;3.86;26;1;box;unknown;3;994;1;259
5000834;100021;Дом;хранение;дом_brand_026;low;2025-07-07;710;0.439;4.39;24;1;box;black;8;549;0;318
5000835;100021;Дом;хранение;дом_brand_064;ultra_low;2024-11-12;460;0.304;4.32;10;1;unknown;beige;4;776;0;457
5000836;100021;Дом;посуда;дом_brand_083;mid;2025-03-24;2930;0.215;3.51;27;1;box;black;7;932;0;450
5000837;100021;Дом;товары для кухни;дом_brand_087;low;2024-09-18;670;0.274;3.83;47;1;box;black;7;688;0;117
5000838;100021;Дом;посуда;дом_brand_116;low;2024-09-16;760;0.018;4.62;5;1;blister;red;9;772;0;158
5000839;100021;Дом;декор;дом_brand_065;high;2025-01-25;6640;0.081;04.01;7;1;bag;unknown;8;863;0;795
5000840;100021;Дом;товары для кухни;дом_brand_087;low;2024-09-12;990;0.245;4.58;112;1;box;blue;6;527;1;438
5000841;100021;Дом;товары для кухни;дом_brand_030;ultra_low;2025-09-12;350;0.152;4.38;73;1;unknown;green;4;807;1;1030
5000842;100021;Дом;хранение;дом_brand_082;low;2024-11-22;1240;0.535;4.16;12;1;unknown;red;2;390;0;176
5000843;100021;Дом;товары для кухни;дом_brand_104;high;2024-08-16;5590;0.305;4.39;109;1;bag;blue;2;856;1;88
5000844;100021;Дом;хранение;дом_brand_095;high;2024-08-01;6910;0.219;4.11;35;1;bag;red;11;694;0;296
5000845;100021;Дом;хранение;дом_brand_117;high;2024-07-21;4370;0.283;4.62;18;1;unknown;beige;7;943;0;108
5000846;100021;Дом;декор;дом_brand_074;high;2024-07-24;5880;0.478;4.0;90;1;box;green;5;737;1;1441
5000847;100021;Дом;хранение;дом_brand_060;mid;2024-12-29;2010;0.09;4.17;275;1;box;red;5;482;0;481
5000848;100021;Дом;текстиль;дом_brand_067;mid;2025-03-02;1870;0.246;04.03;15;1;tube;unknown;4;898;1;231
5000849;100021;Дом;хранение;дом_brand_024;mid;2025-07-07;2000;0.232;3.34;7;1;box;white;3;703;1;471
5000850;100021;Дом;хранение;дом_brand_040;mid;2025-04-15;2740;0.065;4.18;104;1;box;white;5;594;0;1672
5000851;100021;Дом;хранение;дом_brand_002;low;2024-07-25;600;0.234;4.3;26;1;box;red;6;1031;0;525
5000852;100021;Дом;посуда;дом_brand_035;low;2025-07-30;690;0.468;4.46;24;1;blister;beige;6;279;0;213
5000853;100021;Дом;посуда;дом_brand_056;mid;2024-07-29;2080;0.553;4.41;96;1;bag;blue;6;882;0;211
5000854;100021;Дом;товары для кухни;дом_brand_076;low;2025-05-21;520;0.089;3.92;20;1;bag;white;4;720;0;590
5000855;100021;Дом;посуда;дом_brand_064;mid;2025-07-14;1810;0.31;4.39;53;1;box;unknown;4;673;0;1273
5000856;100021;Дом;текстиль;дом_brand_054;ultra_low;2024-09-02;370;0.323;4.41;26;1;box;black;4;952;0;127
5000857;100021;Дом;посуда;дом_brand_061;high;2024-10-12;7260;0.23;3.75;2;1;box;black;8;590;0;1002
5000858;100021;Дом;текстиль;дом_brand_091;ultra_low;2024-07-31;330;0.397;4.34;183;1;bag;blue;8;870;1;1201
5000859;100021;Дом;товары для кухни;дом_brand_090;mid;2024-07-29;2050;0.015;4.64;22;1;box;green;6;506;0;263
5000860;100021;Дом;товары для кухни;дом_brand_065;low;2025-05-22;1160;0.149;04.03;33;1;bag;white;9;269;0;304
5000861;100021;Дом;декор;дом_brand_091;low;2024-08-18;760;0.501;4.11;67;1;blister;blue;6;1181;0;281
5000862;100021;Дом;декор;дом_brand_021;ultra_low;2024-07-20;400;0.137;3.39;31;1;blister;blue;1;472;0;1058
