push_id,user_id,send_time,push_type,opened_flag,open_time,clicked_flag,click_time,purchase_after_push_flag,purchase_time,utm_source,utm_campaign,disabled_push_after_flag,push_title_len,push_text_len,emoji_flag,push_send_provider
790,9028487,2025-04-03 12:22:00,cart_reminder,0,,0,,0,,push,,0,32,157,1,provider_a
791,9028487,2025-04-05 09:01:00,category_sale,0,,0,,0,,push,,0,28,115,0,provider_c
792,9028487,2025-04-12 20:06:00,promo,0,,0,,0,,push,,0,53,139,1,provider_c
793,9028487,2025-04-22 17:46:00,cart_reminder,0,,0,,0,,push,,0,50,79,0,provider_a
794,9028487,2025-05-01 17:12:00,cart_reminder,1,2025-05-01 17:18:00,0,,0,,push,,0,73,90,1,provider_a
795,9028487,2025-05-08 19:47:00,recommendation,1,2025-05-08 20:13:00,1,2025-05-08 21:11:00,0,,push,,0,78,57,1,provider_c
796,9028487,2025-05-19 14:57:00,recommendation,0,,0,,0,,push,,0,21,74,0,provider_a
797,9028487,2025-05-28 12:25:00,promo,0,,0,,0,,push,,0,71,131,0,provider_a
798,9028487,2025-06-03 14:53:00,recommendation,0,,0,,0,,push,,0,65,57,0,provider_a
799,9028487,2025-06-17 10:26:00,recommendation,0,,0,,0,,push,,0,57,164,1,provider_a
800,9028487,2025-06-18 14:54:00,promo,0,,0,,0,,push,,0,52,55,0,provider_a
801,9028487,2025-07-12 11:19:00,promo,0,,0,,0,,push,,0,68,154,1,provider_c
802,9028487,2025-07-15 11:53:00,promo,1,2025-07-15 12:18:00,1,2025-07-15 12:50:00,1,2025-07-15 15:58:00,push,push_promo_202507,0,72,108,0,provider_b
803,9028487,2025-07-29 11:15:00,recommendation,0,,0,,0,,push,,0,45,143,1,provider_a
804,9028487,2025-07-30 16:01:00,recommendation,0,,0,,0,,push,,0,69,131,0,provider_c
805,9028487,2025-08-18 12:30:00,promo,0,,0,,0,,push,,0,19,158,1,provider_a
806,9028487,2025-08-25 20:29:00,recommendation,0,,0,,0,,push,,0,68,78,0,provider_a
807,9028487,2025-08-31 18:44:00,category_sale,0,,0,,0,,push,,0,42,156,0,provider_a
808,9028487,2025-09-08 18:27:00,recommendation,1,2025-09-08 19:05:00,0,,0,,push,,0,67,97,0,provider_a
809,9028487,2025-09-18 14:57:00,cart_reminder,0,,0,,0,,push,,0,65,45,0,provider_a
810,9028487,2025-09-22 14:37:00,category_sale,1,2025-09-22 16:08:00,0,,0,,push,,0,23,109,0,provider_b
811,9028487,2025-09-27 14:11:00,price_drop,1,2025-09-27 15:58:00,1,2025-09-27 16:09:00,0,,push,,0,47,102,1,provider_a
812,9028487,2025-10-07 09:05:00,recommendation,1,2025-10-07 09:53:00,0,,0,,push,,0,47,61,0,provider_a
813,9028487,2025-10-26 19:22:00,recommendation,0,,0,,0,,push,,0,30,101,0,provider_c
814,9028487,2025-11-07 18:29:00,category_sale,0,,0,,0,,push,,0,61,119,0,provider_a
815,9028487,2025-12-01 09:43:00,promo,0,,0,,0,,push,,0,34,172,0,provider_a
816,9028487,2025-12-06 11:11:00,recommendation,0,,0,,0,,push,,0,34,103,0,provider_b
817,9028487,2025-12-07 18:21:00,promo,0,,0,,0,,push,,0,23,97,0,provider_c
818,9028487,2025-12-09 09:06:00,cart_reminder,1,2025-12-09 09:19:00,0,,0,,push,,0,72,155,1,provider_a
819,9028487,2025-12-24 11:52:00,recommendation,0,,0,,0,,push,,0,21,40,0,provider_a
820,9028487,2025-12-27 09:08:00,price_drop,1,2025-12-27 11:33:00,0,,0,,push,,0,28,87,0,provider_b
821,9028487,2025-12-31 19:46:00,promo,1,2025-12-31 21:13:00,0,,0,,push,,0,36,158,1,provider_b
822,9028487,2026-01-17 10:31:00,promo,0,,0,,0,,push,,0,47,40,0,provider_c
823,9028487,2026-01-24 15:20:00,cart_reminder,0,,0,,0,,push,,0,72,53,0,provider_a
824,9028487,2026-01-25 14:21:00,recommendation,0,,0,,0,,push,,0,46,62,0,provider_a
825,9028487,2026-02-07 18:52:00,promo,0,,0,,0,,push,,0,51,55,0,provider_b
826,9028487,2026-02-12 11:18:00,recommendation,0,,0,,0,,push,,0,58,168,0,provider_a
827,9028487,2026-02-22 11:34:00,cart_reminder,0,,0,,0,,push,,0,60,77,0,provider_a
828,9028487,2026-03-18 18:42:00,recommendation,1,2026-03-18 20:40:00,0,,0,,push,,0,27,55,0,provider_a
829,9028487,2026-03-19 11:34:00,promo,0,,0,,0,,push,,0,30,179,0,provider_b
830,9028487,2026-03-21 10:41:00,promo,0,,0,,0,,push,,0,63,106,0,provider_a
831,9028487,2026-03-26 15:18:00,cart_reminder,0,,0,,0,,push,,0,28,101,0,provider_a
832,9028487,2026-03-27 09:28:00,promo,0,,0,,0,,push,,0,50,137,0,provider_a
833,9028487,2026-03-30 13:47:00,promo,0,,0,,0,,push,,0,26,133,1,provider_b
834,9028487,2026-04-13 19:01:00,promo,0,,0,,0,,push,,0,18,163,1,provider_c
835,9028487,2026-04-27 20:42:00,promo,1,2026-04-27 23:17:00,0,,0,,push,,0,52,44,0,provider_a
836,9047189,2024-07-15 17:02:00,price_drop,1,2024-07-15 19:44:00,0,,0,,push,,0,48,121,1,provider_a
837,9047189,2024-07-26 15:25:00,category_sale,0,,0,,0,,push,,1,64,94,1,provider_c
838,9047189,2024-08-02 09:28:00,cart_reminder,0,,0,,0,,push,,0,71,53,0,provider_a
839,9047189,2024-08-31 13:39:00,category_sale,1,2024-08-31 16:25:00,0,,0,,push,,0,59,153,0,provider_c
840,9047189,2024-09-13 11:38:00,promo,1,2024-09-13 12:59:00,0,,0,,push,,0,28,126,1,provider_a
841,9047189,2024-10-22 14:07:00,price_drop,0,,0,,0,,push,,0,37,151,1,provider_c
842,9047189,2024-11-20 15:46:00,cart_reminder,0,,0,,0,,push,,0,78,123,1,provider_b
843,9047189,2024-12-21 12:46:00,recommendation,0,,0,,0,,push,,0,39,99,1,provider_a
844,9047189,2025-01-11 19:44:00,promo,0,,0,,0,,push,,0,77,115,0,provider_a
845,9047189,2025-01-12 16:42:00,promo,0,,0,,0,,push,,0,56,175,0,provider_a
846,9047189,2025-02-27 20:03:00,promo,0,,0,,0,,push,,0,44,62,0,provider_a
847,9047189,2025-03-28 11:25:00,category_sale,0,,0,,0,,push,,0,70,74,0,provider_b
848,9047189,2025-04-06 19:47:00,cart_reminder,0,,0,,0,,push,,0,19,147,0,provider_a
849,9047189,2025-04-08 18:54:00,cart_reminder,0,,0,,0,,push,,0,58,83,0,provider_a
850,9047189,2025-05-07 19:38:00,cart_reminder,0,,0,,0,,push,,0,65,71,0,provider_a
851,9047189,2025-05-14 09:07:00,recommendation,0,,0,,0,,push,,0,75,171,0,provider_b
852,9047189,2025-05-20 12:07:00,category_sale,1,2025-05-20 12:57:00,0,,0,,push,,0,43,156,1,provider_b
853,9047189,2025-06-18 19:23:00,recommendation,0,,0,,0,,push,,0,65,143,1,provider_b
854,9047189,2025-06-19 16:21:00,promo,1,2025-06-19 17:17:00,0,,0,,push,,0,39,55,1,provider_c
855,9047189,2025-07-24 19:35:00,category_sale,1,2025-07-24 20:04:00,1,2025-07-24 20:55:00,0,,push,,0,50,72,1,provider_c
856,9047189,2025-08-13 12:50:00,promo,1,2025-08-13 13:13:00,1,2025-08-13 14:10:00,0,,push,,0,35,158,0,provider_b
857,9047189,2025-08-21 13:41:00,cart_reminder,0,,0,,0,,push,,0,52,121,0,provider_c
858,9047189,2025-08-27 13:48:00,cart_reminder,1,2025-08-27 15:43:00,0,,0,,push,,0,48,65,0,provider_c
859,9047189,2025-09-26 14:35:00,promo,1,2025-09-26 17:00:00,0,,0,,push,,0,42,122,0,provider_a
860,9047189,2025-10-01 12:46:00,promo,1,2025-10-01 15:44:00,0,,0,,push,,0,29,73,0,provider_b
861,9047189,2025-10-07 09:05:00,cart_reminder,1,2025-10-07 10:20:00,0,,0,,push,,0,27,178,0,provider_a
862,9047189,2025-10-24 17:00:00,price_drop,0,,0,,0,,push,,0,40,158,1,provider_a
863,9047189,2025-10-29 16:38:00,recommendation,1,2025-10-29 18:00:00,0,,0,,push,,0,45,120,1,provider_a
864,9047189,2025-11-07 16:28:00,promo,0,,0,,0,,push,,0,44,134,1,provider_a
865,9047189,2025-11-11 18:54:00,cart_reminder,1,2025-11-11 21:30:00,1,2025-11-11 21:45:00,0,,push,,0,18,175,0,provider_b
866,9047189,2025-12-05 14:16:00,cart_reminder,1,2025-12-05 16:18:00,0,,0,,push,,0,33,84,0,provider_c
867,9047189,2025-12-11 14:35:00,promo,0,,0,,0,,push,,0,37,66,0,provider_b
868,9047189,2025-12-22 20:43:00,recommendation,0,,0,,0,,push,,0,73,101,1,provider_c
869,9047189,2026-01-02 14:42:00,cart_reminder,1,2026-01-02 15:32:00,0,,0,,push,,0,25,169,1,provider_a
870,9047189,2026-01-05 17:12:00,recommendation,0,,0,,0,,push,,0,42,84,0,provider_a
871,9047189,2026-01-29 14:25:00,recommendation,0,,0,,0,,push,,0,58,74,1,provider_b
872,9047189,2026-02-16 18:54:00,promo,0,,0,,0,,push,,0,62,117,0,provider_c
873,9047189,2026-03-11 19:45:00,price_drop,1,2026-03-11 19:55:00,0,,0,,push,,0,28,146,1,provider_a
874,9047189,2026-03-24 12:37:00,promo,0,,0,,0,,push,,0,49,53,1,provider_a
875,9047189,2026-04-04 14:20:00,price_drop,0,,0,,0,,push,,0,54,171,0,provider_b
876,9047189,2026-04-07 11:46:00,cart_reminder,0,,0,,0,,push,,0,50,73,0,provider_a
877,9047189,2026-04-16 12:14:00,promo,0,,0,,0,,push,,0,22,57,0,provider_a
878,9047189,2026-04-30 12:09:00,recommendation,0,,0,,0,,push,,0,31,136,1,provider_a
879,9039657,2025-07-16 19:36:00,cart_reminder,0,,0,,0,,push,,0,23,130,1,provider_b
880,9039657,2025-07-26 13:20:00,category_sale,0,,0,,0,,push,,0,21,91,0,provider_c
881,9039657,2025-08-07 18:56:00,promo,0,,0,,0,,push,,0,70,54,1,provider_a
882,9039657,2025-09-28 13:37:00,recommendation,0,,0,,0,,push,,0,50,129,0,provider_b
883,9039657,2025-10-10 18:26:00,category_sale,0,,0,,0,,push,,0,78,70,0,provider_b
884,9039657,2025-10-24 20:26:00,recommendation,0,,0,,0,,push,,0,24,121,0,provider_a
885,9039657,2025-11-15 20:19:00,category_sale,0,,0,,0,,push,,0,24,70,0,provider_c
886,9039657,2026-02-15 16:13:00,recommendation,0,,0,,0,,push,,0,46,62,1,provider_b
887,9039657,2026-02-20 12:53:00,category_sale,0,,0,,0,,push,,0,58,139,0,provider_c
888,9039657,2026-02-28 10:13:00,category_sale,0,,0,,0,,push,,0,49,43,0,provider_a
889,9039657,2026-03-10 11:50:00,cart_reminder,0,,0,,0,,push,,0,59,159,0,provider_c
890,9014308,2025-02-04 13:05:00,recommendation,0,,0,,0,,push,,0,75,68,1,provider_a
891,9014308,2025-02-09 18:23:00,promo,0,,0,,0,,push,,0,74,84,0,provider_a
892,9014308,2025-04-02 17:57:00,recommendation,0,,0,,0,,push,,0,22,70,1,provider_b
893,9014308,2025-05-19 12:19:00,promo,0,,0,,0,,push,,0,71,46,0,provider_a
894,9014308,2025-06-05 16:11:00,price_drop,0,,0,,0,,push,,0,29,76,1,provider_a
895,9014308,2025-09-03 10:20:00,recommendation,0,,0,,0,,push,,1,47,177,1,provider_a
896,9014308,2025-10-26 20:56:00,price_drop,0,,0,,0,,push,,0,30,46,1,provider_c
897,9014308,2025-10-28 11:30:00,promo,0,,0,,0,,push,,0,18,94,1,provider_a
898,9014308,2025-11-09 20:39:00,price_drop,0,,0,,0,,push,,0,45,102,1,provider_b
899,9014308,2026-02-12 14:02:00,promo,0,,0,,0,,push,,0,64,150,1,provider_a
900,9014308,2026-03-20 10:51:00,recommendation,0,,0,,0,,push,,0,77,170,1,provider_b
901,9065692,2024-10-11 20:14:00,recommendation,0,,0,,0,,push,,0,77,47,0,provider_c
902,9065692,2024-11-12 15:36:00,promo,0,,0,,0,,push,,0,61,59,0,provider_a
903,9065692,2024-11-23 09:25:00,price_drop,1,2024-11-23 10:23:00,0,,0,,push,,0,56,106,1,provider_a
904,9065692,2024-12-08 14:46:00,recommendation,0,,0,,0,,push,,0,77,56,0,provider_a
905,9065692,2024-12-31 16:58:00,price_drop,0,,0,,0,,push,,0,57,161,0,provider_a
906,9065692,2025-01-11 12:09:00,category_sale,0,,0,,0,,push,,0,46,113,1,provider_b
907,9065692,2025-01-16 10:30:00,category_sale,0,,0,,0,,push,,0,20,140,1,provider_a
908,9065692,2025-02-04 15:43:00,promo,0,,0,,0,,push,,0,26,159,0,provider_c
909,9065692,2025-02-16 14:16:00,price_drop,0,,0,,0,,push,,0,45,94,1,provider_a
910,9065692,2025-02-24 16:36:00,price_drop,0,,0,,0,,push,,0,64,135,1,provider_b
911,9065692,2025-03-24 13:26:00,cart_reminder,0,,0,,0,,push,,0,64,151,0,provider_a
912,9065692,2025-04-02 10:40:00,promo,1,2025-04-02 13:20:00,0,,0,,push,,1,74,83,1,provider_a
913,9065692,2025-04-10 17:38:00,cart_reminder,0,,0,,0,,push,,0,19,178,0,provider_a
914,9065692,2025-05-06 16:20:00,promo,0,,0,,0,,push,,0,32,53,1,provider_a
915,9065692,2025-05-11 09:42:00,category_sale,0,,0,,0,,push,,0,53,76,1,provider_b
916,9065692,2025-05-21 10:16:00,promo,0,,0,,0,,push,,0,37,111,1,provider_a
917,9065692,2025-05-22 09:05:00,price_drop,0,,0,,0,,push,,0,30,71,1,provider_c
918,9065692,2025-06-20 18:41:00,category_sale,0,,0,,0,,push,,0,50,112,0,provider_a
919,9065692,2025-06-30 09:10:00,promo,0,,0,,0,,push,,0,22,138,1,provider_b
920,9065692,2025-07-15 20:49:00,promo,0,,0,,0,,push,,0,65,47,1,provider_a
921,9065692,2025-08-17 17:02:00,price_drop,0,,0,,0,,push,,0,50,59,1,provider_a
922,9065692,2025-09-04 20:12:00,cart_reminder,0,,0,,0,,push,,0,20,72,1,provider_a
923,9065692,2025-09-08 19:52:00,cart_reminder,0,,0,,0,,push,,0,62,146,1,provider_a
924,9065692,2025-09-12 20:14:00,cart_reminder,0,,0,,0,,push,,0,74,171,1,provider_b
925,9065692,2025-09-28 17:34:00,cart_reminder,0,,0,,0,,push,,0,74,139,0,provider_a
926,9065692,2025-10-22 10:26:00,promo,0,,0,,0,,push,,0,73,170,0,provider_a
927,9065692,2025-10-25 10:29:00,price_drop,0,,0,,0,,push,,0,61,161,1,provider_a
928,9065692,2025-10-28 17:56:00,cart_reminder,0,,0,,0,,push,,0,42,49,0,provider_b
929,9065692,2025-11-06 14:32:00,promo,0,,0,,0,,push,,0,67,76,1,provider_c
930,9065692,2025-11-14 09:41:00,promo,0,,0,,0,,push,,0,42,73,0,provider_b
931,9065692,2025-11-19 13:50:00,promo,0,,0,,0,,push,,0,55,71,1,provider_c
932,9065692,2025-11-30 12:01:00,recommendation,1,2025-11-30 12:45:00,0,,0,,push,,0,79,146,0,provider_a
933,9065692,2025-12-04 09:20:00,price_drop,0,,0,,0,,push,,0,36,138,1,provider_a
934,9065692,2025-12-23 13:46:00,recommendation,0,,0,,0,,push,,0,44,173,0,provider_a
935,9065692,2025-12-26 13:11:00,promo,1,2025-12-26 13:36:00,1,2025-12-26 14:26:00,0,,push,,0,34,51,1,provider_c
936,9065692,2026-01-05 16:43:00,price_drop,0,,0,,0,,push,,0,31,159,1,provider_a
937,9065692,2026-01-17 16:02:00,recommendation,0,,0,,0,,push,,0,44,162,1,provider_c
938,9065692,2026-02-21 17:34:00,cart_reminder,1,2026-02-21 19:57:00,1,2026-02-21 20:07:00,0,,push,,0,39,147,1,provider_a
939,9065692,2026-03-07 09:27:00,category_sale,0,,0,,0,,push,,0,65,68,0,provider_a
940,9065692,2026-03-12 13:44:00,cart_reminder,0,,0,,0,,push,,0,74,138,1,provider_a
941,9065692,2026-03-26 20:24:00,cart_reminder,0,,0,,0,,push,,0,50,78,1,provider_a
942,9065692,2026-03-27 14:44:00,promo,1,2026-03-27 16:10:00,0,,0,,push,,0,34,116,0,provider_c
943,9065692,2026-04-18 13:33:00,promo,0,,0,,0,,push,,0,75,107,0,provider_a
944,9065692,2026-04-19 15:26:00,cart_reminder,0,,0,,0,,push,,0,60,99,0,provider_a
945,9012389,2024-07-07 13:37:00,recommendation,0,,0,,0,,push,,0,26,116,0,provider_b
946,9012389,2024-09-12 18:12:00,promo,0,,0,,0,,push,,0,35,175,1,provider_a
947,9012389,2024-09-23 11:57:00,cart_reminder,0,,0,,0,,push,,0,27,85,0,provider_a
948,9012389,2024-11-15 10:49:00,recommendation,0,,0,,0,,push,,0,36,162,0,provider_b
949,9012389,2024-12-03 19:28:00,cart_reminder,0,,0,,0,,push,,0,53,73,1,provider_a
950,9012389,2024-12-09 09:53:00,category_sale,0,,0,,0,,push,,0,48,111,0,provider_b
951,9012389,2025-01-06 15:41:00,promo,0,,0,,0,,push,,0,48,128,1,provider_a
952,9012389,2025-01-22 15:50:00,recommendation,0,,0,,0,,push,,0,44,59,0,provider_a
953,9012389,2025-02-03 10:30:00,promo,0,,0,,0,,push,,0,77,51,1,provider_c
954,9012389,2025-02-28 18:50:00,promo,0,,0,,0,,push,,0,49,96,1,provider_a
955,9012389,2025-03-24 13:31:00,recommendation,0,,0,,0,,push,,0,52,70,0,provider_a
956,9012389,2025-05-28 15:25:00,category_sale,0,,0,,0,,push,,0,67,107,1,provider_c
957,9012389,2025-07-23 11:27:00,promo,0,,0,,0,,push,,0,21,42,1,provider_a
958,9012389,2025-08-31 10:33:00,recommendation,0,,0,,0,,push,,0,19,168,0,provider_b
959,9012389,2025-11-19 12:41:00,recommendation,0,,0,,0,,push,,0,24,101,1,provider_a
960,9012389,2025-12-17 16:31:00,promo,0,,0,,0,,push,,0,30,139,0,provider_a
961,9012389,2026-01-03 12:16:00,category_sale,0,,0,,0,,push,,0,45,148,0,provider_a
962,9012389,2026-01-07 18:11:00,recommendation,0,,0,,0,,push,,0,18,128,0,provider_b
963,9012389,2026-02-18 09:58:00,promo,0,,0,,0,,push,,0,66,46,1,provider_a
964,9012389,2026-03-30 20:07:00,price_drop,0,,0,,0,,push,,0,76,40,1,provider_a
965,9012389,2026-04-01 11:54:00,promo,0,,0,,0,,push,,0,55,52,0,provider_b
966,9012389,2026-04-29 17:46:00,promo,0,,0,,0,,push,,1,63,102,1,provider_c
967,9050141,2024-07-06 19:41:00,promo,1,2024-07-06 20:19:00,0,,0,,push,,0,58,158,1,provider_a
968,9050141,2024-07-25 12:59:00,price_drop,1,2024-07-25 15:35:00,0,,0,,push,,0,57,106,1,provider_b
969,9050141,2024-07-27 15:21:00,price_drop,1,2024-07-27 16:07:00,0,,0,,push,,0,60,82,0,provider_a
970,9050141,2024-08-25 18:11:00,recommendation,0,,0,,0,,push,,0,27,176,0,provider_a
971,9050141,2024-08-29 20:31:00,cart_reminder,1,2024-08-29 20:45:00,1,2024-08-29 21:10:00,0,,push,,0,57,61,0,provider_a
972,9050141,2024-10-01 11:53:00,promo,1,2024-10-01 12:47:00,0,,0,,push,,0,58,176,0,provider_a
973,9050141,2024-10-14 18:20:00,promo,0,,0,,0,,push,,0,30,58,0,provider_a
974,9050141,2024-11-10 13:58:00,recommendation,0,,0,,0,,push,,0,68,173,0,provider_b
975,9050141,2024-11-25 17:37:00,price_drop,0,,0,,0,,push,,0,39,152,0,provider_a
976,9050141,2024-12-27 10:20:00,cart_reminder,0,,0,,0,,push,,0,68,64,1,provider_a
977,9050141,2024-12-30 18:21:00,cart_reminder,0,,0,,0,,push,,0,67,177,1,provider_b
978,9050141,2025-01-15 19:54:00,category_sale,0,,0,,0,,push,,0,62,157,1,provider_b
979,9050141,2025-01-16 11:08:00,promo,1,2025-01-16 13:13:00,1,2025-01-16 13:24:00,0,,push,,0,62,89,1,provider_a
980,9050141,2025-01-19 16:34:00,recommendation,1,2025-01-19 18:14:00,1,2025-01-19 18:18:00,0,,push,,0,38,97,0,provider_b
981,9050141,2025-02-17 13:25:00,cart_reminder,0,,0,,0,,push,,0,70,118,1,provider_a
982,9050141,2025-02-24 19:23:00,category_sale,1,2025-02-24 19:25:00,0,,0,,push,,0,41,65,1,provider_a
983,9050141,2025-03-07 18:56:00,recommendation,1,2025-03-07 21:16:00,0,,0,,push,,0,57,116,1,provider_a
984,9050141,2025-04-09 13:35:00,recommendation,0,,0,,0,,push,,0,18,88,0,provider_c
985,9050141,2025-04-30 16:51:00,promo,0,,0,,0,,push,,0,74,45,1,provider_c
986,9050141,2025-06-02 10:35:00,recommendation,1,2025-06-02 11:51:00,0,,0,,push,,0,40,140,0,provider_b
987,9050141,2025-06-04 18:35:00,cart_reminder,1,2025-06-04 20:00:00,1,2025-06-04 20:21:00,0,,push,,0,25,118,1,provider_b
988,9050141,2025-07-07 20:01:00,promo,0,,0,,0,,push,,0,25,133,1,provider_a
989,9050141,2025-07-29 18:11:00,recommendation,0,,0,,0,,push,,0,50,177,0,provider_b
990,9050141,2025-08-11 18:38:00,recommendation,0,,0,,0,,push,,0,48,137,0,provider_a
991,9050141,2025-08-18 13:39:00,category_sale,1,2025-08-18 14:07:00,1,2025-08-18 14:55:00,0,,push,,0,71,103,0,provider_b
992,9050141,2025-08-30 17:06:00,promo,0,,0,,0,,push,,0,19,118,0,provider_a
993,9050141,2025-09-07 15:06:00,promo,1,2025-09-07 17:06:00,0,,0,,push,,0,57,103,1,provider_a
994,9050141,2025-09-15 12:24:00,recommendation,0,,0,,0,,push,,0,47,115,0,provider_a
995,9050141,2025-09-16 13:56:00,promo,0,,0,,0,,push,,0,40,102,0,provider_a
996,9050141,2025-10-08 11:16:00,cart_reminder,0,,0,,0,,push,,0,31,75,0,provider_a
997,9050141,2025-10-11 18:07:00,category_sale,0,,0,,0,,push,,0,47,141,0,provider_c
998,9050141,2025-11-09 14:34:00,recommendation,0,,0,,0,,push,,0,21,152,1,provider_a
999,9050141,2025-11-15 19:27:00,cart_reminder,0,,0,,0,,push,,0,54,94,0,provider_b
