S;event_time;event_type;user_id;sku_id;seller_id;category_main;utm_source;utm_campaign;order_id;order_gmv;dt;session_id;event_source_system
698;17.01.2026 21:52;product_page_view;9078376;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9078376_0;mweb
699;17.01.2026 12:43;product_page_view;9031568;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9031568_0;app
700;17.01.2026 15:25;product_page_view;9091521;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9091521_0;app
701;17.01.2026 14:36;product_page_view;9042781;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9042781_0;app
702;17.01.2026 19:35;add_to_cart;9010308;5015554;100383;Детские товары;;;;0.0;17.01.2026;sess_9010308_0;web
703;06.07.2025 15:32;product_impression;9088591;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9088591_0;web
704;06.07.2025 10:46;product_impression;9041997;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9041997_0;web
705;06.07.2025 12:48;product_impression;9007668;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9007668_0;app
706;06.07.2025 18:00;product_impression;9088285;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9088285_0;web
707;06.07.2025 17:51;product_impression;9054656;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9054656_0;app
708;06.07.2025 08:56;product_impression;9039826;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9039826_0;mweb
709;06.07.2025 08:10;product_impression;9034431;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9034431_0;app
710;06.07.2025 12:37;product_impression;9078886;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9078886_0;web
711;06.07.2025 15:27;product_impression;9094990;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9094990_0;app
712;06.07.2025 09:45;product_impression;9119192;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9119192_0;app
713;06.07.2025 08:15;product_click;9088591;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9088591_0;app
714;06.07.2025 13:27;product_click;9041997;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9041997_0;app
715;06.07.2025 18:38;product_click;9007668;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9007668_0;mweb
716;06.07.2025 18:11;product_page_view;9088591;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9088591_0;app
717;06.07.2025 17:59;product_page_view;9041997;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9041997_0;app
718;06.07.2025 16:21;product_page_view;9007668;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9007668_0;mweb
719;06.07.2025 17:24;product_page_view;9088285;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9088285_0;mweb
720;06.07.2025 18:43;product_page_view;9054656;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9054656_0;app
721;06.07.2025 20:48;add_to_cart;9088591;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9088591_0;mweb
722;06.07.2025 17:41;add_to_cart;9041997;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9041997_0;app
723;06.07.2025 09:50;add_to_cart;9007668;5118431;102786;Одежда;;;;0.0;06.07.2025;sess_9007668_0;mweb
724;06.07.2025 19:56;purchase;9088591;5118431;102786;Одежда;organic;;ord_724;3051.82;06.07.2025;sess_9088591_0;app
725;15.02.2026 15:52;product_impression;9059075;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9059075_0;mweb
726;15.02.2026 10:29;product_impression;9078251;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9078251_0;app
727;15.02.2026 20:09;product_impression;9069108;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9069108_0;app
728;15.02.2026 17:20;product_impression;9095507;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9095507_0;app
729;15.02.2026 14:58;product_impression;9100610;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9100610_0;web
730;15.02.2026 13:53;product_impression;9060334;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9060334_0;app
731;15.02.2026 18:14;product_click;9059075;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9059075_0;app
732;15.02.2026 15:34;product_click;9078251;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9078251_0;web
733;15.02.2026 16:40;product_click;9069108;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9069108_0;app
734;15.02.2026 18:41;product_page_view;9059075;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9059075_0;web
735;15.02.2026 20:14;product_page_view;9078251;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9078251_0;web
736;15.02.2026 18:49;product_page_view;9069108;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9069108_0;app
737;15.02.2026 13:52;product_page_view;9095507;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9095507_0;app
738;15.02.2026 18:21;product_page_view;9100610;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9100610_0;web
739;15.02.2026 09:08;product_page_view;9060334;5097415;102284;Одежда;;;;0.0;15.02.2026;sess_9060334_0;app
740;24.02.2025 21:17;product_impression;9107045;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9107045_0;app
741;24.02.2025 20:05;product_impression;9039641;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9039641_0;app
742;24.02.2025 11:27;product_click;9107045;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9107045_0;app
743;24.02.2025 09:05;product_click;9039641;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9039641_0;app
744;24.02.2025 15:15;product_page_view;9107045;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9107045_0;mweb
745;24.02.2025 10:59;product_page_view;9039641;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9039641_0;app
746;24.02.2025 17:20;product_page_view;9097829;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9097829_0;app
747;24.02.2025 20:34;add_to_cart;9107045;5032430;100779;Аксессуары;;;;0.0;24.02.2025;sess_9107045_0;mweb
748;22.07.2025 11:39;product_impression;9035252;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9035252_0;app
749;22.07.2025 20:24;product_impression;9003918;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9003918_0;app
750;22.07.2025 10:47;product_impression;9109213;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9109213_0;web
751;22.07.2025 15:37;product_impression;9081649;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9081649_0;app
752;22.07.2025 17:48;product_impression;9073323;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9073323_0;app
753;22.07.2025 12:26;product_click;9035252;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9035252_0;app
754;22.07.2025 09:03;product_click;9003918;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9003918_0;app
755;22.07.2025 13:31;product_click;9109213;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9109213_0;app
756;22.07.2025 19:03;product_click;9081649;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9081649_0;app
757;22.07.2025 08:46;product_page_view;9035252;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9035252_0;app
758;22.07.2025 12:04;product_page_view;9003918;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9003918_0;web
759;22.07.2025 19:28;product_page_view;9109213;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9109213_0;mweb
760;22.07.2025 18:55;product_page_view;9081649;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9081649_0;app
761;22.07.2025 15:00;product_page_view;9073323;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9073323_0;mweb
762;22.07.2025 10:43;product_page_view;9028688;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9028688_0;app
763;22.07.2025 17:47;add_to_cart;9035252;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9035252_0;app
764;22.07.2025 16:34;add_to_cart;9003918;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9003918_0;app
765;22.07.2025 13:15;add_to_cart;9109213;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9109213_0;app
766;22.07.2025 13:51;add_to_cart;9081649;5044874;101076;Красота;;;;0.0;22.07.2025;sess_9081649_0;app
767;22.07.2025 16:18;purchase;9035252;5044874;101076;Красота;organic;;ord_767;345.93;22.07.2025;sess_9035252_0;app
768;22.07.2025 21:04;purchase;9003918;5044874;101076;Красота;organic;;ord_768;345.93;22.07.2025;sess_9003918_0;web
769;07.01.2026 19:42;product_impression;9020296;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9020296_0;mweb
770;07.01.2026 21:53;product_impression;9083673;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9083673_0;web
771;07.01.2026 21:13;product_impression;9073868;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9073868_0;app
772;07.01.2026 14:35;product_impression;9109745;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9109745_0;app
773;07.01.2026 08:11;product_impression;9115901;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9115901_0;web
774;07.01.2026 12:33;product_impression;9044771;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9044771_0;web
775;07.01.2026 11:28;product_impression;9002080;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9002080_0;app
776;07.01.2026 11:33;product_impression;9078790;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9078790_0;app
777;07.01.2026 11:13;product_impression;9048505;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9048505_0;app
778;07.01.2026 17:39;product_click;9020296;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9020296_0;web
779;07.01.2026 11:42;product_click;9083673;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9083673_0;web
780;07.01.2026 11:57;product_click;9073868;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9073868_0;app
781;07.01.2026 13:17;product_click;9109745;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9109745_0;app
782;07.01.2026 11:22;product_page_view;9020296;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9020296_0;app
783;07.01.2026 13:21;product_page_view;9083673;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9083673_0;app
784;07.01.2026 12:30;product_page_view;9073868;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9073868_0;app
785;07.01.2026 21:23;product_page_view;9109745;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9109745_0;app
786;07.01.2026 17:37;add_to_cart;9020296;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9020296_0;app
787;07.01.2026 20:58;add_to_cart;9083673;5098954;102313;Красота;;;;0.0;07.01.2026;sess_9083673_0;app
788;22.12.2025 17:38;product_impression;9090310;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9090310_0;app
789;22.12.2025 09:40;product_impression;9006237;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9006237_0;app
790;22.12.2025 15:12;product_impression;9105183;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9105183_0;app
791;22.12.2025 17:28;product_impression;9072201;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9072201_0;app
792;22.12.2025 14:22;product_click;9090310;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9090310_0;web
793;22.12.2025 10:29;product_page_view;9090310;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9090310_0;app
794;22.12.2025 09:38;product_page_view;9006237;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9006237_0;app
795;22.12.2025 13:38;product_page_view;9105183;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9105183_0;app
796;22.12.2025 08:44;product_page_view;9072201;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9072201_0;mweb
797;22.12.2025 20:45;add_to_cart;9090310;5078849;101850;Дом;;;;0.0;22.12.2025;sess_9090310_0;app
798;22.12.2025 13:56;purchase;9090310;5078849;101850;Дом;organic;;ord_798;438.0;22.12.2025;sess_9090310_0;app
799;20.01.2026 15:24;product_impression;9101695;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9101695_0;app
800;20.01.2026 17:21;product_impression;9057749;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9057749_0;mweb
801;20.01.2026 13:28;product_impression;9103229;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9103229_0;app
802;20.01.2026 20:13;product_click;9101695;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9101695_0;app
803;20.01.2026 18:41;product_page_view;9101695;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9101695_0;app
804;20.01.2026 09:07;product_page_view;9057749;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9057749_0;app
805;20.01.2026 10:20;product_page_view;9103229;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9103229_0;app
806;20.01.2026 16:14;product_page_view;9011246;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9011246_0;app
807;20.01.2026 19:54;add_to_cart;9101695;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9101695_0;app
808;20.01.2026 16:51;add_to_cart;9057749;5060055;101417;Одежда;;;;0.0;20.01.2026;sess_9057749_0;app
809;20.01.2026 20:37;purchase;9101695;5060055;101417;Одежда;organic;;ord_809;2080.8;20.01.2026;sess_9101695_0;app
810;21.02.2026 08:42;product_impression;9103420;5034184;100816;Спорт;;;;0.0;21.02.2026;sess_9103420_0;app
811;21.02.2026 14:41;product_click;9103420;5034184;100816;Спорт;;;;0.0;21.02.2026;sess_9103420_0;app
812;21.02.2026 21:35;product_page_view;9103420;5034184;100816;Спорт;;;;0.0;21.02.2026;sess_9103420_0;app
813;21.02.2026 11:42;add_to_cart;9103420;5034184;100816;Спорт;;;;0.0;21.02.2026;sess_9103420_0;app
814;25.08.2025 10:21;product_impression;9013336;5120954;102849;Дом;;;;0.0;25.08.2025;sess_9013336_0;app
815;25.08.2025 15:33;product_impression;9098418;5120954;102849;Дом;;;;0.0;25.08.2025;sess_9098418_0;app
816;25.08.2025 12:23;product_impression;9095026;5120954;102849;Дом;;;;0.0;25.08.2025;sess_9095026_0;app
817;25.08.2025 13:32;product_page_view;9013336;5120954;102849;Дом;;;;0.0;25.08.2025;sess_9013336_0;web
818;30.04.2025 08:35;product_impression;9067679;5075129;101760;Аксессуары;;;;0.0;30.04.2025;sess_9067679_0;app
819;30.04.2025 11:57;product_click;9067679;5075129;101760;Аксессуары;;;;0.0;30.04.2025;sess_9067679_0;app
820;30.04.2025 19:44;product_page_view;9067679;5075129;101760;Аксессуары;;;;0.0;30.04.2025;sess_9067679_0;app
821;02.11.2025 11:41;product_impression;9077697;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9077697_0;app
822;02.11.2025 16:30;product_impression;9027811;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9027811_0;mweb
823;02.11.2025 14:22;product_impression;9018880;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9018880_0;app
824;02.11.2025 15:48;product_impression;9005405;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9005405_0;app
825;02.11.2025 18:26;product_impression;9032509;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9032509_0;mweb
826;02.11.2025 20:12;product_click;9077697;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9077697_0;app
827;02.11.2025 12:43;product_page_view;9077697;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9077697_0;app
828;02.11.2025 19:56;product_page_view;9027811;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9027811_0;app
829;02.11.2025 18:10;product_page_view;9018880;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9018880_0;app
830;02.11.2025 11:11;product_page_view;9005405;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9005405_0;app
831;02.11.2025 10:34;product_page_view;9032509;5012725;100305;Одежда;;;;0.0;02.11.2025;sess_9032509_0;app
832;07.05.2025 13:33;product_impression;9058522;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9058522_0;app
833;07.05.2025 20:31;product_impression;9116691;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9116691_0;app
834;07.05.2025 12:55;product_impression;9048225;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9048225_0;app
835;07.05.2025 09:18;product_impression;9116334;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9116334_0;app
836;07.05.2025 19:01;product_impression;9072384;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9072384_0;app
837;07.05.2025 14:36;product_impression;9016190;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9016190_0;mweb
838;07.05.2025 17:02;product_impression;9049557;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9049557_0;app
839;07.05.2025 09:17;product_click;9058522;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9058522_0;app
840;07.05.2025 20:22;product_click;9116691;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9116691_0;app
841;07.05.2025 08:39;product_click;9048225;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9048225_0;mweb
842;07.05.2025 10:19;product_page_view;9058522;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9058522_0;mweb
843;07.05.2025 10:41;product_page_view;9116691;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9116691_0;mweb
844;07.05.2025 09:13;product_page_view;9048225;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9048225_0;app
845;07.05.2025 15:35;add_to_cart;9058522;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9058522_0;app
846;07.05.2025 12:37;add_to_cart;9116691;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9116691_0;app
847;07.05.2025 15:01;add_to_cart;9048225;5092878;102179;Спорт;;;;0.0;07.05.2025;sess_9048225_0;app
848;15.05.2025 12:11;product_impression;9042227;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9042227_0;app
849;15.05.2025 20:12;product_impression;9013739;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9013739_0;app
850;15.05.2025 16:49;product_impression;9034866;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9034866_0;app
851;15.05.2025 21:09;product_click;9042227;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9042227_0;app
852;15.05.2025 17:13;product_click;9013739;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9013739_0;app
853;15.05.2025 15:15;product_page_view;9042227;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9042227_0;app
854;15.05.2025 16:49;product_page_view;9013739;5095091;102243;Электроника;;;;0.0;15.05.2025;sess_9013739_0;app
855;29.12.2025 21:24;product_impression;9036799;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9036799_0;app
856;29.12.2025 13:03;product_impression;9053219;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9053219_0;app
857;29.12.2025 18:58;product_impression;9041833;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9041833_0;app
858;29.12.2025 17:09;product_impression;9051855;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9051855_0;mweb
859;29.12.2025 15:38;product_page_view;9036799;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9036799_0;mweb
860;29.12.2025 16:10;product_page_view;9053219;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9053219_0;mweb
861;29.12.2025 08:23;product_page_view;9041833;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9041833_0;app
862;29.12.2025 12:28;product_page_view;9051855;5035425;100848;Одежда;;;;0.0;29.12.2025;sess_9051855_0;app
863;15.04.2026 16:40;product_impression;9089924;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9089924_0;web
864;15.04.2026 17:25;product_impression;9057045;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9057045_0;app
865;15.04.2026 11:30;product_impression;9108051;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9108051_0;web
866;15.04.2026 21:50;product_impression;9090277;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9090277_0;app
867;15.04.2026 13:06;product_impression;9080243;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9080243_0;app
868;15.04.2026 11:02;product_impression;9000137;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9000137_0;app
869;15.04.2026 12:08;product_click;9089924;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9089924_0;app
870;15.04.2026 15:34;product_page_view;9089924;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9089924_0;app
871;15.04.2026 21:28;add_to_cart;9089924;5030093;100720;Дом;;;;0.0;15.04.2026;sess_9089924_0;app
872;05.02.2025 14:12;product_impression;9067915;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9067915_0;app
873;05.02.2025 20:32;product_impression;9059892;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9059892_0;app
874;05.02.2025 14:03;product_impression;9050971;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9050971_0;app
875;05.02.2025 18:59;product_impression;9091571;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9091571_0;app
876;05.02.2025 08:00;product_impression;9015003;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9015003_0;app
877;05.02.2025 20:54;product_page_view;9067915;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9067915_0;web
878;05.02.2025 19:05;product_page_view;9059892;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9059892_0;mweb
879;05.02.2025 13:30;product_page_view;9050971;5115435;102723;Дом;;;;0.0;05.02.2025;sess_9050971_0;app
880;25.07.2025 13:14;product_impression;9028321;5096042;102266;Одежда;;;;0.0;25.07.2025;sess_9028321_0;app
881;25.07.2025 19:53;product_impression;9002309;5096042;102266;Одежда;;;;0.0;25.07.2025;sess_9002309_0;web
882;25.07.2025 15:14;product_click;9028321;5096042;102266;Одежда;;;;0.0;25.07.2025;sess_9028321_0;mweb
883;25.07.2025 21:23;product_page_view;9028321;5096042;102266;Одежда;;;;0.0;25.07.2025;sess_9028321_0;app
884;23.03.2025 18:35;product_impression;9097464;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9097464_0;app
885;23.03.2025 11:35;product_impression;9024423;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9024423_0;mweb
886;23.03.2025 18:08;product_impression;9118438;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9118438_0;app
887;23.03.2025 19:07;product_impression;9072517;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9072517_0;app
888;23.03.2025 20:14;product_click;9097464;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9097464_0;app
889;23.03.2025 13:01;product_click;9024423;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9024423_0;web
890;23.03.2025 11:22;product_click;9118438;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9118438_0;app
891;23.03.2025 15:24;product_page_view;9097464;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9097464_0;web
892;23.03.2025 18:25;product_page_view;9024423;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9024423_0;app
893;23.03.2025 10:34;product_page_view;9118438;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9118438_0;mweb
894;23.03.2025 18:37;product_page_view;9072517;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9072517_0;app
895;23.03.2025 13:10;product_page_view;9061496;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9061496_0;app
896;23.03.2025 12:56;product_page_view;9096945;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9096945_0;mweb
897;23.03.2025 08:35;product_page_view;9051787;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9051787_0;web
898;23.03.2025 19:35;add_to_cart;9097464;5061279;101444;Товары для животных;;;;0.0;23.03.2025;sess_9097464_0;app
899;04.08.2025 08:21;product_impression;9056892;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9056892_0;mweb
900;04.08.2025 09:35;product_impression;9084655;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9084655_0;app
901;04.08.2025 20:07;product_impression;9072391;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9072391_0;app
902;04.08.2025 15:54;product_impression;9028303;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9028303_0;web
903;04.08.2025 15:56;product_impression;9079455;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9079455_0;app
904;04.08.2025 08:26;product_impression;9055950;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9055950_0;app
905;04.08.2025 18:51;product_click;9056892;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9056892_0;mweb
906;04.08.2025 16:02;product_click;9084655;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9084655_0;mweb
907;04.08.2025 15:30;product_click;9072391;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9072391_0;app
908;04.08.2025 15:28;product_click;9028303;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9028303_0;app
909;04.08.2025 15:08;product_page_view;9056892;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9056892_0;app
910;04.08.2025 17:39;product_page_view;9084655;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9084655_0;mweb
911;04.08.2025 12:16;product_page_view;9072391;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9072391_0;app
912;04.08.2025 12:55;product_page_view;9028303;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9028303_0;app
913;04.08.2025 11:08;product_page_view;9079455;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9079455_0;web
914;04.08.2025 09:20;product_page_view;9055950;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9055950_0;app
915;04.08.2025 22:49;add_to_cart;9056892;5082154;101914;Обувь;;;;0.0;04.08.2025;sess_9056892_0;app
916;04.08.2025 15:33;purchase;9056892;5082154;101914;Обувь;organic;;ord_916;9465.6;04.08.2025;sess_9056892_0;app
917;20.06.2025 20:12;product_impression;9083026;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9083026_0;app
918;20.06.2025 20:48;product_impression;9009682;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9009682_0;app
919;20.06.2025 08:11;product_impression;9066133;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9066133_0;mweb
920;20.06.2025 18:43;product_impression;9082419;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9082419_0;app
921;20.06.2025 16:42;product_click;9083026;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9083026_0;app
922;20.06.2025 20:37;product_click;9009682;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9009682_0;app
923;20.06.2025 08:16;product_click;9066133;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9066133_0;app
924;20.06.2025 14:46;product_click;9082419;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9082419_0;app
925;20.06.2025 21:14;product_page_view;9083026;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9083026_0;app
926;20.06.2025 17:26;product_page_view;9009682;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9009682_0;web
927;20.06.2025 16:07;product_page_view;9066133;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9066133_0;app
928;20.06.2025 20:50;product_page_view;9082419;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9082419_0;app
929;20.06.2025 13:16;add_to_cart;9083026;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9083026_0;mweb
930;20.06.2025 19:32;add_to_cart;9009682;5102751;102420;Одежда;;;;0.0;20.06.2025;sess_9009682_0;app
